000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
000, ,WC,0000.00
